,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_n_jobs,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,0.5268899917602539,0.009914386386403799,0.07867498397827148,0.0011021861918317326,,gini,4,auto,200,-1,99,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 99}",0.986946066643765,0.8162830642390931,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9154762927690323,0.08767838449715085,46
14,0.5194531440734863,0.009102643400673988,0.08030529022216797,0.001972574624941661,,gini,4,auto,200,-1,1008,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 1008}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
15,0.7128921031951905,0.009231420381563766,0.10875258445739747,0.005736702931597485,,gini,4,auto,300,-1,0,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
16,0.7027365684509277,0.008496066889865149,0.10418639183044434,0.0029195652434841394,,gini,4,auto,300,-1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
17,0.6923046112060547,0.033419496142448574,0.09992666244506836,0.0026047565052135426,,gini,4,auto,300,-1,42,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 42}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
18,0.7037818431854248,0.007025332763574041,0.10770120620727539,0.009640977628948263,,gini,4,auto,300,-1,99,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 99}",0.986946066643765,0.8162830642390931,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9154762927690323,0.08767838449715085,46
19,0.6988249301910401,0.0061597137064187514,0.10287985801696778,0.0007139732402322509,,gini,4,auto,300,-1,1008,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 1008}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
20,0.24875311851501464,0.0028688104636983196,0.03950381278991699,0.0008619254841841311,,gini,4,sqrt,50,-1,0,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 0}",0.986946066643765,0.8162830642390931,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9154762927690323,0.08767838449715085,46
21,0.24984726905822754,0.0037413921426750728,0.036609315872192384,0.0025423870041960503,,gini,4,sqrt,50,-1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 10}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
22,0.245972204208374,0.003127258375346093,0.037546396255493164,0.0007582095874149105,,gini,4,sqrt,50,-1,42,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
23,0.25002517700195315,0.011128539466594083,0.03742008209228516,0.0017056855825653573,,gini,4,sqrt,50,-1,99,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 99}",0.986946066643765,0.8082445894881484,0.986946066643765,0.9869451697127938,0.9869451697127938,0.9512054124402531,0.07148041147717787,25
24,0.24699697494506836,0.007261233525354681,0.03765668869018555,0.0011966168450408057,,gini,4,sqrt,50,-1,1008,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 50, 'n_jobs': -1, 'random_state': 1008}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
25,0.31648006439208987,0.00265671573800207,0.05061683654785156,0.002435520482329865,,gini,4,sqrt,100,-1,0,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 0}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
26,0.32178850173950196,0.006461838641549025,0.050029420852661134,0.0010579431040259532,,gini,4,sqrt,100,-1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 10}",0.986946066643765,0.8162830642390931,0.986946066643765,0.8003298062388347,0.9869451697127938,0.9154900346956503,0.08766032914523236,37
27,0.3249366760253906,0.006453592660858965,0.049415063858032224,0.001307180667425528,,gini,4,sqrt,100,-1,42,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
28,0.32326521873474123,0.007993917734972237,0.05048012733459473,0.0013582681299634603,,gini,4,sqrt,100,-1,99,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 99}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
29,0.32451891899108887,0.00466670929233299,0.0486788272857666,0.0018801668371720703,,gini,4,sqrt,100,-1,1008,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1, 'random_state': 1008}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
30,0.49697175025939944,0.0026570916241893472,0.07677388191223145,0.0035948201343636034,,gini,4,sqrt,200,-1,0,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 0}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
31,0.49361157417297363,0.003484507636365608,0.07604660987854003,0.001797850892500041,,gini,4,sqrt,200,-1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 10}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
32,0.4976698875427246,0.003685030370002489,0.07585606575012208,0.00098866487264844,,gini,4,sqrt,200,-1,42,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 42}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
33,0.4944011211395264,0.006207305736831527,0.07929477691650391,0.002334285300488529,,gini,4,sqrt,200,-1,99,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 99}",0.986946066643765,0.8162830642390931,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9154762927690323,0.08767838449715085,46
34,0.49637751579284667,0.008911706942124606,0.1126286506652832,0.0742547992284073,,gini,4,sqrt,200,-1,1008,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200, 'n_jobs': -1, 'random_state': 1008}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
35,0.6704748630523681,0.0058617227442716545,0.10386734008789063,0.003059928325502783,,gini,4,sqrt,300,-1,0,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 0}",0.986946066643765,0.8082445894881484,0.986946066643765,0.8002610966057441,0.9869451697127938,0.9138685978188434,0.0895364883466105,106
36,0.6673495292663574,0.006609107757334697,0.10541005134582519,0.0022593674393964957,,gini,4,sqrt,300,-1,10,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 300, 'n_jobs': -1, 'random_state': 10}",0.986946066643765,0.8162830642390931,0.986946066643765,0.9869451697127938,0.9869451697127938,0.952813107390442,0.06826502157685298,4
